Transaction ID,Date,Day of Week,Time,Type of Card,Entry Mode,Amount,Type of Transaction,Merchant Group,Country of Transaction,Shipping Address,Country of Residence,Gender,Age,Bank,Fraud,Amount_GBP,Amount_INR,Year,Month,Month_Name,Day,International_Transaction,Shipping_Mismatch,Age_Group
#2586 424,2020-10-13,Tuesday,22,MasterCard,PIN,£176,POS,Food,United Kingdom,United Kingdom,United Kingdom,M,34.5,Halifax,0,176.0,22762.08,2020,10,October,13,Domestic,Match,26-35
#2673 256,2020-10-13,Tuesday,21,Visa,PIN,£15,ATM,Entertainment,United Kingdom,United Kingdom,United Kingdom,M,39.4,Lloyds,0,15.0,1939.9500000000003,2020,10,October,13,Domestic,Match,36-45
#2928 703,2020-10-14,Wednesday,21,Visa,PIN,£171,ATM,Children,United Kingdom,United Kingdom,United Kingdom,F,31.4,Monzo,0,171.0,22115.430000000004,2020,10,October,14,Domestic,Match,26-35
#2991 508,2020-10-13,Tuesday,10,Visa,PIN,£17,ATM,Products,United Kingdom,USA,United Kingdom,F,72.2,Metro,0,17.0,2198.61,2020,10,October,13,Domestic,Mismatch,65+
#3583 385,2020-10-14,Wednesday,14,Visa,PIN,£101,POS,Subscription,India,India,India,M,52.7,Metro,0,101.0,13062.330000000002,2020,10,October,14,Domestic,Match,46-55
#3650 719,2020-10-13,Tuesday,21,Visa,CVC,£28,Online,Children,India,India,India,F,42.1,RBS,0,28.0,3621.2400000000002,2020,10,October,13,Domestic,Match,36-45
#2911 040,2020-10-14,Wednesday,7,Visa,CVC,£125,Online,Gaming,United Kingdom,Russia,United Kingdom,F,53.2,Barclays,0,125.0,16166.250000000002,2020,10,October,14,Domestic,Mismatch,46-55
#2864 400,2020-10-13,Tuesday,15,MasterCard,PIN,£79,POS,Children,USA,USA,USA,F,19.6,Metro,0,79.0,10217.070000000002,2020,10,October,13,Domestic,Match,18-25
#3401 588,2020-10-14,Wednesday,12,Visa,CVC,£323,Online,Gaming,Russia,Russia,Russia,F,49.8,Barclays,0,323.0,41773.590000000004,2020,10,October,14,Domestic,Match,46-55
#2633 802,2020-10-13,Tuesday,17,Visa,PIN,£134,POS,Services,United Kingdom,United Kingdom,United Kingdom,F,54.5,RBS,0,134.0,17330.22,2020,10,October,13,Domestic,Match,46-55
#3532 519,2020-10-13,Tuesday,13,Visa,CVC,£138,Online,Subscription,United Kingdom,United Kingdom,United Kingdom,F,48.2,Barclays,0,138.0,17847.54,2020,10,October,13,Domestic,Match,46-55
#2738 483,2020-10-14,Wednesday,22,Visa,Tap,£28,POS,Services,United Kingdom,United Kingdom,United Kingdom,F,43.2,Monzo,0,28.0,3621.2400000000002,2020,10,October,14,Domestic,Match,36-45
#3670 001,2020-10-14,Wednesday,16,MasterCard,Tap,£29,POS,Services,United Kingdom,United Kingdom,United Kingdom,F,65.9,Halifax,0,29.0,3750.57,2020,10,October,14,Domestic,Match,65+
#2549 330,2020-10-14,Wednesday,13,MasterCard,CVC,£29,Online,Subscription,China,China,United Kingdom,F,37.8,Barclays,1,29.0,3750.57,2020,10,October,14,International,Match,36-45
#2659 419,2020-10-14,Wednesday,20,MasterCard,PIN,£326,ATM,Entertainment,Russia,Russia,United Kingdom,F,48.2,Barclays,0,326.0,42161.58,2020,10,October,14,International,Match,46-55
#2558 391,2020-10-14,Wednesday,15,Visa,PIN,£366,ATM,Gaming,United Kingdom,United Kingdom,United Kingdom,F,39.0,Barclays,0,366.0,47334.780000000006,2020,10,October,14,Domestic,Match,36-45
#2966 461,2020-10-14,Wednesday,17,MasterCard,CVC,£56,Online,Entertainment,United Kingdom,India,United Kingdom,M,55.7,Barclays,0,56.0,7242.4800000000005,2020,10,October,14,Domestic,Mismatch,56-65
#3237 816,2020-10-13,Tuesday,17,Visa,PIN,£5,ATM,Electronics,India,India,United Kingdom,F,45.1,HSBC,1,5.0,646.6500000000001,2020,10,October,13,International,Match,46-55
#3415 124,2020-10-14,Wednesday,21,MasterCard,PIN,£26,ATM,Fashion,United Kingdom,India,United Kingdom,F,63.6,Metro,0,26.0,3362.5800000000004,2020,10,October,14,Domestic,Mismatch,56-65
#3283 080,2020-10-14,Wednesday,9,MasterCard,Tap,£6,POS,Services,United Kingdom,United Kingdom,United Kingdom,M,50.0,Barclays,0,6.0,775.98,2020,10,October,14,Domestic,Match,46-55
#2554 707,2020-10-13,Tuesday,16,MasterCard,PIN,£8,ATM,Subscription,United Kingdom,United Kingdom,United Kingdom,F,45.8,Barclays,0,8.0,1034.64,2020,10,October,13,Domestic,Match,46-55
#2817 644,2020-10-14,Wednesday,22,Visa,CVC,£22,Online,Gaming,United Kingdom,United Kingdom,United Kingdom,F,55.1,Monzo,0,22.0,2845.26,2020,10,October,14,Domestic,Match,56-65
#3159 443,2020-10-13,Tuesday,23,Visa,CVC,£17,Online,Entertainment,United Kingdom,United Kingdom,United Kingdom,M,45.7,Halifax,0,17.0,2198.61,2020,10,October,13,Domestic,Match,46-55
#3337 355,2020-10-14,Wednesday,10,MasterCard,PIN,£18,ATM,Services,United Kingdom,United Kingdom,United Kingdom,M,56.2,Metro,0,18.0,2327.94,2020,10,October,14,Domestic,Match,56-65
#3376 509,2020-10-14,Wednesday,12,MasterCard,PIN,£234,POS,Gaming,United Kingdom,United Kingdom,United Kingdom,M,41.7,RBS,0,234.0,30263.22,2020,10,October,14,Domestic,Match,36-45
#3517 259,2020-10-14,Wednesday,20,Visa,PIN,£164,POS,Fashion,USA,USA,United Kingdom,F,54.5,Halifax,0,164.0,21210.120000000003,2020,10,October,14,International,Match,46-55
#2775 751,2020-10-13,Tuesday,17,Visa,PIN,£158,POS,Products,United Kingdom,United Kingdom,United Kingdom,M,41.4,Halifax,0,158.0,20434.140000000003,2020,10,October,13,Domestic,Match,36-45
#2553 848,2020-10-13,Tuesday,10,Visa,PIN,£8,ATM,Subscription,United Kingdom,United Kingdom,United Kingdom,M,45.8,Barclays,0,8.0,1034.64,2020,10,October,13,Domestic,Match,46-55
#2819 192,2020-10-14,Wednesday,10,Visa,CVC,£265,Online,Children,United Kingdom,United Kingdom,United Kingdom,F,46.9,Lloyds,0,265.0,34272.450000000004,2020,10,October,14,Domestic,Match,46-55
#3236 228,2020-10-13,Tuesday,9,MasterCard,PIN,£142,POS,Children,United Kingdom,United Kingdom,United Kingdom,M,64.9,Barclays,0,142.0,18364.86,2020,10,October,13,Domestic,Match,56-65
#3167 447,2020-10-13,Tuesday,20,MasterCard,PIN,£18,ATM,Gaming,United Kingdom,Russia,United Kingdom,F,48.4,HSBC,0,18.0,2327.94,2020,10,October,13,Domestic,Mismatch,46-55
#3469 699,2020-10-14,Wednesday,17,Visa,PIN,£100,ATM,Products,United Kingdom,United Kingdom,United Kingdom,M,45.1,Monzo,0,100.0,12933.000000000002,2020,10,October,14,Domestic,Match,46-55
#3020 428,2020-10-13,Tuesday,22,Visa,PIN,£263,ATM,Restaurant,United Kingdom,United Kingdom,United Kingdom,F,47.5,Barclays,0,263.0,34013.79,2020,10,October,13,Domestic,Match,46-55
#2769 127,2020-10-13,Tuesday,8,MasterCard,PIN,£385,ATM,Fashion,United Kingdom,United Kingdom,United Kingdom,F,35.2,Barclays,0,385.0,49792.05,2020,10,October,13,Domestic,Match,36-45
#3173 732,2020-10-14,Wednesday,19,MasterCard,PIN,£334,ATM,Entertainment,United Kingdom,United Kingdom,United Kingdom,M,42.2,HSBC,0,334.0,43196.22,2020,10,October,14,Domestic,Match,36-45
#2946 596,2020-10-14,Wednesday,19,Visa,Tap,£7,POS,Restaurant,India,India,United Kingdom,M,44.3,HSBC,1,7.0,905.3100000000001,2020,10,October,14,International,Match,36-45
#3368 608,2020-10-13,Tuesday,7,MasterCard,CVC,£6,Online,Gaming,United Kingdom,United Kingdom,United Kingdom,F,47.1,RBS,0,6.0,775.98,2020,10,October,13,Domestic,Match,46-55
#2560 920,2020-10-13,Tuesday,20,Visa,PIN,£67,POS,Products,United Kingdom,United Kingdom,United Kingdom,M,39.0,HSBC,0,67.0,8665.11,2020,10,October,13,Domestic,Match,36-45
#3555 020,2020-10-13,Tuesday,14,MasterCard,PIN,£180,POS,Electronics,United Kingdom,United Kingdom,United Kingdom,M,29.1,Lloyds,0,180.0,23279.4,2020,10,October,13,Domestic,Match,26-35
#2940 856,2020-10-13,Tuesday,10,Visa,PIN,£200,ATM,Products,United Kingdom,United Kingdom,United Kingdom,M,45.9,Halifax,0,200.0,25866.000000000004,2020,10,October,13,Domestic,Match,46-55
#2954 157,2020-10-14,Wednesday,23,Visa,CVC,£19,Online,Services,USA,USA,USA,F,61.3,Metro,0,19.0,2457.2700000000004,2020,10,October,14,Domestic,Match,56-65
#3262 957,2020-10-14,Wednesday,23,MasterCard,PIN,£18,ATM,Gaming,Russia,Russia,Russia,F,46.1,Metro,0,18.0,2327.94,2020,10,October,14,Domestic,Match,46-55
#2790 504,2020-10-14,Wednesday,18,Visa,PIN,£9,ATM,Services,United Kingdom,United Kingdom,United Kingdom,F,56.6,Barclays,0,9.0,1163.97,2020,10,October,14,Domestic,Match,56-65
#3055 011,2020-10-14,Wednesday,16,Visa,PIN,£19,ATM,Food,United Kingdom,China,United Kingdom,M,31.2,RBS,0,19.0,2457.2700000000004,2020,10,October,14,Domestic,Mismatch,26-35
#3362 734,2020-10-14,Wednesday,12,Visa,PIN,£362,ATM,Entertainment,China,China,China,F,56.8,Lloyds,0,362.0,46817.46000000001,2020,10,October,14,Domestic,Match,56-65
#3493 096,2020-10-13,Tuesday,20,Visa,Tap,£24,POS,Fashion,United Kingdom,United Kingdom,United Kingdom,F,45.8,HSBC,0,24.0,3103.92,2020,10,October,13,Domestic,Match,46-55
#2721 360,2020-10-14,Wednesday,21,MasterCard,PIN,£308,ATM,Electronics,China,China,China,M,52.4,Metro,0,308.0,39833.64000000001,2020,10,October,14,Domestic,Match,46-55
#3283 815,2020-10-13,Tuesday,15,Visa,CVC,£13,Online,Gaming,USA,USA,USA,F,39.7,Monzo,0,13.0,1681.2900000000002,2020,10,October,13,Domestic,Match,36-45
#3045 057,2020-10-14,Wednesday,11,Visa,PIN,£245,ATM,Services,United Kingdom,United Kingdom,United Kingdom,F,55.6,Monzo,0,245.0,31685.850000000002,2020,10,October,14,Domestic,Match,56-65
#2634 746,2020-10-14,Wednesday,5,MasterCard,CVC,£19,Online,Products,USA,USA,United Kingdom,M,38.5,Lloyds,1,19.0,2457.2700000000004,2020,10,October,14,International,Match,36-45
#2683 744,2020-10-14,Wednesday,14,MasterCard,CVC,£20,Online,Products,India,India,India,M,47.8,Barclays,0,20.0,2586.6000000000004,2020,10,October,14,Domestic,Match,46-55
#2656 014,2020-10-14,Wednesday,15,MasterCard,PIN,£114,POS,Gaming,United Kingdom,United Kingdom,United Kingdom,M,48.6,RBS,0,114.0,14743.62,2020,10,October,14,Domestic,Match,46-55
#2888 459,2020-10-14,Wednesday,18,MasterCard,CVC,£9,Online,Products,United Kingdom,United Kingdom,United Kingdom,M,40.5,HSBC,0,9.0,1163.97,2020,10,October,14,Domestic,Match,36-45
#2839 047,2020-10-13,Tuesday,20,MasterCard,CVC,£171,Online,Services,United Kingdom,United Kingdom,United Kingdom,F,44.5,RBS,0,171.0,22115.430000000004,2020,10,October,13,Domestic,Match,36-45
#3160 382,2020-10-14,Wednesday,10,Visa,CVC,£29,Online,Fashion,United Kingdom,United Kingdom,United Kingdom,M,62.6,Halifax,0,29.0,3750.57,2020,10,October,14,Domestic,Match,56-65
#3034 562,2020-10-13,Tuesday,9,MasterCard,CVC,£7,Online,Gaming,United Kingdom,United Kingdom,United Kingdom,M,43.2,Barclays,0,7.0,905.3100000000001,2020,10,October,13,Domestic,Match,36-45
#3464 383,2020-10-14,Wednesday,7,Visa,PIN,£350,POS,Subscription,India,India,India,F,38.0,Lloyds,0,350.0,45265.50000000001,2020,10,October,14,Domestic,Match,36-45
#3355 130,2020-10-13,Tuesday,18,Visa,PIN,£10,ATM,Children,United Kingdom,United Kingdom,United Kingdom,M,53.4,Monzo,0,10.0,1293.3000000000002,2020,10,October,13,Domestic,Match,46-55
#3304 691,2020-10-14,Wednesday,18,Visa,CVC,£360,Online,Electronics,India,India,United Kingdom,M,40.7,Barclays,1,360.0,46558.8,2020,10,October,14,International,Match,36-45
#3220 952,2020-10-13,Tuesday,13,Visa,Tap,£14,POS,Restaurant,United Kingdom,United Kingdom,United Kingdom,M,35.4,Monzo,0,14.0,1810.6200000000001,2020,10,October,13,Domestic,Match,36-45
#2797 725,2020-10-13,Tuesday,14,MasterCard,CVC,£26,Online,Services,USA,USA,USA,F,41.4,Metro,0,26.0,3362.5800000000004,2020,10,October,13,Domestic,Match,36-45
#2628 216,2020-10-14,Wednesday,22,MasterCard,PIN,£200,ATM,Children,USA,USA,USA,M,54.8,Barclays,0,200.0,25866.000000000004,2020,10,October,14,Domestic,Match,46-55
#2972 783,2020-10-14,Wednesday,23,Visa,PIN,£137,POS,Services,United Kingdom,China,United Kingdom,F,39.8,Barclays,0,137.0,17718.210000000003,2020,10,October,14,Domestic,Mismatch,36-45
#2842 688,2020-10-13,Tuesday,21,Visa,PIN,£283,POS,Children,USA,United Kingdom,USA,M,41.7,Barclays,0,283.0,36600.39000000001,2020,10,October,13,Domestic,Mismatch,36-45
#3385 613,2020-10-13,Tuesday,23,MasterCard,PIN,£29,ATM,Children,India,India,India,F,51.6,Monzo,0,29.0,3750.57,2020,10,October,13,Domestic,Match,46-55
#3681 988,2020-10-13,Tuesday,16,MasterCard,PIN,£5,ATM,Entertainment,United Kingdom,United Kingdom,United Kingdom,F,33.0,HSBC,0,5.0,646.6500000000001,2020,10,October,13,Domestic,Match,26-35
#2999 206,2020-10-13,Tuesday,21,MasterCard,PIN,£19,ATM,Products,China,China,China,F,47.3,Lloyds,0,19.0,2457.2700000000004,2020,10,October,13,Domestic,Match,46-55
#2919 128,2020-10-13,Tuesday,14,MasterCard,CVC,£64,Online,Gaming,United Kingdom,USA,United Kingdom,M,58.0,HSBC,0,64.0,8277.12,2020,10,October,13,Domestic,Mismatch,56-65
#2771 567,2020-10-13,Tuesday,11,Visa,PIN,£217,ATM,Children,United Kingdom,United Kingdom,United Kingdom,M,57.5,RBS,0,217.0,28064.610000000004,2020,10,October,13,Domestic,Match,56-65
#3212 044,2020-10-13,Tuesday,20,Visa,PIN,£142,POS,Food,United Kingdom,Russia,United Kingdom,F,51.0,Monzo,0,142.0,18364.86,2020,10,October,13,Domestic,Mismatch,46-55
#3343 632,2020-10-13,Tuesday,17,Visa,CVC,£20,Online,Entertainment,United Kingdom,USA,United Kingdom,F,40.0,Barclays,0,20.0,2586.6000000000004,2020,10,October,13,Domestic,Mismatch,36-45
#3442 909,2020-10-13,Tuesday,12,Visa,PIN,£283,POS,Services,United Kingdom,United Kingdom,United Kingdom,M,39.3,Barclays,0,283.0,36600.39000000001,2020,10,October,13,Domestic,Match,36-45
#3399 000,2020-10-13,Tuesday,15,Visa,CVC,£145,Online,Subscription,United Kingdom,United Kingdom,United Kingdom,F,46.5,Metro,0,145.0,18752.850000000002,2020,10,October,13,Domestic,Match,46-55
#3107 397,2020-10-13,Tuesday,10,MasterCard,Tap,£6,POS,Products,United Kingdom,United Kingdom,United Kingdom,F,48.4,Lloyds,0,6.0,775.98,2020,10,October,13,Domestic,Match,46-55
#3547 627,2020-10-14,Wednesday,20,MasterCard,CVC,£289,Online,Restaurant,United Kingdom,USA,United Kingdom,M,66.1,Metro,0,289.0,37376.37,2020,10,October,14,Domestic,Mismatch,65+
#3387 338,2020-10-14,Wednesday,0,Visa,PIN,£23,ATM,Children,China,China,United Kingdom,F,50.3,Barclays,1,23.0,2974.59,2020,10,October,14,International,Match,46-55
#3256 042,2020-10-14,Wednesday,23,MasterCard,CVC,£23,Online,Gaming,United Kingdom,United Kingdom,United Kingdom,F,59.5,Barclays,0,23.0,2974.59,2020,10,October,14,Domestic,Match,56-65
#3146 418,2020-10-14,Wednesday,7,Visa,Tap,£10,POS,Subscription,United Kingdom,United Kingdom,United Kingdom,M,41.9,Lloyds,0,10.0,1293.3000000000002,2020,10,October,14,Domestic,Match,36-45
#3174 649,2020-10-14,Wednesday,7,Visa,Tap,£8,POS,Gaming,United Kingdom,United Kingdom,United Kingdom,M,45.0,HSBC,0,8.0,1034.64,2020,10,October,14,Domestic,Match,36-45
#2735 730,2020-10-13,Tuesday,9,Visa,CVC,£19,Online,Food,United Kingdom,United Kingdom,United Kingdom,M,51.2,Halifax,0,19.0,2457.2700000000004,2020,10,October,13,Domestic,Match,46-55
#3171 109,2020-10-14,Wednesday,19,Visa,PIN,£284,POS,Food,United Kingdom,United Kingdom,United Kingdom,M,42.0,Barclays,0,284.0,36729.72,2020,10,October,14,Domestic,Match,36-45
#3356 773,2020-10-14,Wednesday,17,Visa,Tap,£12,POS,Food,United Kingdom,United Kingdom,United Kingdom,M,27.6,RBS,0,12.0,1551.96,2020,10,October,14,Domestic,Match,26-35
#3119 519,2020-10-14,Wednesday,17,MasterCard,CVC,£41,Online,Entertainment,United Kingdom,United Kingdom,United Kingdom,M,40.8,Metro,0,41.0,5302.530000000001,2020,10,October,14,Domestic,Match,36-45
#3176 323,2020-10-14,Wednesday,9,Visa,CVC,£198,Online,Children,United Kingdom,United Kingdom,United Kingdom,M,43.2,Metro,0,198.0,25607.340000000004,2020,10,October,14,Domestic,Match,36-45
#2951 111,2020-10-14,Wednesday,13,MasterCard,Tap,£25,POS,Subscription,United Kingdom,China,United Kingdom,M,40.5,Monzo,0,25.0,3233.2500000000005,2020,10,October,14,Domestic,Mismatch,36-45
#2761 065,2020-10-14,Wednesday,8,MasterCard,PIN,£79,ATM,Children,USA,United Kingdom,USA,F,41.7,Barclays,0,79.0,10217.070000000002,2020,10,October,14,Domestic,Mismatch,36-45
#3577 385,2020-10-14,Wednesday,7,Visa,PIN,£159,ATM,Entertainment,United Kingdom,United Kingdom,United Kingdom,M,44.4,Barclays,0,159.0,20563.47,2020,10,October,14,Domestic,Match,36-45
#3297 890,2020-10-13,Tuesday,10,MasterCard,PIN,£12,ATM,Products,United Kingdom,United Kingdom,United Kingdom,F,30.0,Lloyds,0,12.0,1551.96,2020,10,October,13,Domestic,Match,26-35
#3432 935,2020-10-13,Tuesday,16,Visa,PIN,£51,ATM,Products,United Kingdom,United Kingdom,United Kingdom,F,37.4,Barclays,0,51.0,6595.830000000001,2020,10,October,13,Domestic,Match,36-45
#2698 609,2020-10-13,Tuesday,11,Visa,PIN,£166,ATM,Electronics,United Kingdom,United Kingdom,United Kingdom,M,60.0,Barclays,0,166.0,21468.780000000002,2020,10,October,13,Domestic,Match,56-65
#3410 244,2020-10-13,Tuesday,1,Visa,PIN,£286,ATM,Subscription,China,China,United Kingdom,M,45.8,Lloyds,1,286.0,36988.380000000005,2020,10,October,13,International,Match,46-55
#2961 105,2020-10-13,Tuesday,20,MasterCard,Tap,£7,POS,Products,United Kingdom,United Kingdom,United Kingdom,M,40.0,Lloyds,0,7.0,905.3100000000001,2020,10,October,13,Domestic,Match,36-45
#3143 764,2020-10-13,Tuesday,7,MasterCard,Tap,£25,POS,Gaming,United Kingdom,United Kingdom,United Kingdom,M,33.1,Metro,0,25.0,3233.2500000000005,2020,10,October,13,Domestic,Match,26-35
#3436 551,2020-10-13,Tuesday,20,MasterCard,PIN,£26,ATM,Food,United Kingdom,United Kingdom,United Kingdom,F,31.9,Barclays,0,26.0,3362.5800000000004,2020,10,October,13,Domestic,Match,26-35
#3262 999,2020-10-13,Tuesday,17,Visa,Tap,£8,POS,Products,United Kingdom,United Kingdom,United Kingdom,F,44.8,Barclays,0,8.0,1034.64,2020,10,October,13,Domestic,Match,36-45
#3565 635,2020-10-13,Tuesday,8,MasterCard,CVC,£17,Online,Services,India,India,India,M,55.0,Lloyds,0,17.0,2198.61,2020,10,October,13,Domestic,Match,46-55
#2745 538,2020-10-13,Tuesday,23,Visa,CVC,£132,Online,Gaming,United Kingdom,United Kingdom,United Kingdom,F,58.7,Barclays,0,132.0,17071.56,2020,10,October,13,Domestic,Match,56-65
#3680 398,2020-10-13,Tuesday,19,Visa,CVC,£304,Online,Subscription,United Kingdom,United Kingdom,United Kingdom,M,35.5,Barclays,0,304.0,39316.32000000001,2020,10,October,13,Domestic,Match,36-45
#2841 803,2020-10-14,Wednesday,14,Visa,PIN,£104,ATM,Children,China,China,China,F,48.1,RBS,0,104.0,13450.320000000002,2020,10,October,14,Domestic,Match,46-55
#3453 015,2020-10-14,Wednesday,9,MasterCard,PIN,£229,POS,Entertainment,United Kingdom,United Kingdom,United Kingdom,F,40.1,Lloyds,0,229.0,29616.570000000003,2020,10,October,14,Domestic,Match,36-45
#2625 141,2020-10-13,Tuesday,9,MasterCard,Tap,£21,POS,Food,United Kingdom,United Kingdom,United Kingdom,M,54.6,Metro,0,21.0,2715.9300000000003,2020,10,October,13,Domestic,Match,46-55
#2933 048,2020-10-14,Wednesday,19,MasterCard,CVC,£17,Online,Entertainment,China,China,China,F,50.4,Metro,0,17.0,2198.61,2020,10,October,14,Domestic,Match,46-55
#3008 169,2020-10-13,Tuesday,8,Visa,PIN,£120,ATM,Fashion,United Kingdom,United Kingdom,United Kingdom,F,30.0,Barclays,0,120.0,15519.600000000002,2020,10,October,13,Domestic,Match,26-35
#3550 793,2020-10-13,Tuesday,11,MasterCard,PIN,£12,ATM,Fashion,India,India,India,F,48.9,Barclays,0,12.0,1551.96,2020,10,October,13,Domestic,Match,46-55
#3372 785,2020-10-13,Tuesday,10,MasterCard,PIN,£345,POS,Subscription,USA,USA,United Kingdom,F,43.2,Lloyds,0,345.0,44618.850000000006,2020,10,October,13,International,Match,36-45
#3395 385,2020-10-13,Tuesday,20,Visa,PIN,£13,ATM,Electronics,United Kingdom,United Kingdom,United Kingdom,F,46.5,Barclays,0,13.0,1681.2900000000002,2020,10,October,13,Domestic,Match,46-55
#2865 080,2020-10-14,Wednesday,19,Visa,CVC,£23,Online,Entertainment,United Kingdom,United Kingdom,United Kingdom,F,60.1,Monzo,0,23.0,2974.59,2020,10,October,14,Domestic,Match,56-65
#2940 333,2020-10-13,Tuesday,7,MasterCard,PIN,£41,POS,Restaurant,United Kingdom,United Kingdom,United Kingdom,M,32.6,RBS,0,41.0,5302.530000000001,2020,10,October,13,Domestic,Match,26-35
#3450 370,2020-10-13,Tuesday,14,MasterCard,PIN,£174,POS,Gaming,United Kingdom,United Kingdom,United Kingdom,F,23.2,Barclays,0,174.0,22503.420000000002,2020,10,October,13,Domestic,Match,18-25
#3489 793,2020-10-14,Wednesday,16,MasterCard,PIN,£122,ATM,Services,United Kingdom,USA,United Kingdom,M,42.1,HSBC,0,122.0,15778.260000000002,2020,10,October,14,Domestic,Mismatch,36-45
#3155 059,2020-10-14,Wednesday,22,Visa,Tap,£21,POS,Services,United Kingdom,United Kingdom,United Kingdom,M,36.8,RBS,0,21.0,2715.9300000000003,2020,10,October,14,Domestic,Match,36-45
#2616 095,2020-10-13,Tuesday,0,MasterCard,CVC,£13,Online,Food,India,India,United Kingdom,F,42.6,Barclays,1,13.0,1681.2900000000002,2020,10,October,13,International,Match,36-45
#3283 178,2020-10-14,Wednesday,20,MasterCard,PIN,£280,ATM,Children,United Kingdom,United Kingdom,United Kingdom,F,42.1,Barclays,0,280.0,36212.4,2020,10,October,14,Domestic,Match,36-45
#2911 683,2020-10-13,Tuesday,13,MasterCard,Tap,£14,POS,Products,United Kingdom,United Kingdom,United Kingdom,M,38.8,Barclays,0,14.0,1810.6200000000001,2020,10,October,13,Domestic,Match,36-45
#3567 167,2020-10-13,Tuesday,8,Visa,PIN,£87,POS,Children,United Kingdom,United Kingdom,United Kingdom,M,60.5,HSBC,0,87.0,11251.710000000001,2020,10,October,13,Domestic,Match,56-65
#2696 032,2020-10-14,Wednesday,12,MasterCard,CVC,£18,Online,Subscription,Russia,Russia,Russia,F,30.7,Barclays,0,18.0,2327.94,2020,10,October,14,Domestic,Match,26-35
#3238 139,2020-10-13,Tuesday,15,MasterCard,PIN,£182,ATM,Subscription,United Kingdom,United Kingdom,United Kingdom,F,41.2,Barclays,0,182.0,23538.06,2020,10,October,13,Domestic,Match,36-45
#3179 370,2020-10-13,Tuesday,16,MasterCard,PIN,£68,ATM,Gaming,Russia,Russia,Russia,F,50.6,Metro,0,68.0,8794.44,2020,10,October,13,Domestic,Match,46-55
